Дата,"Мерные золотые слитки, г.","Цена обратного выкупа, сом","Цена продажи, сом",Source,Наличные_USD_Покупка,Наличные_USD_Продажа,Безналичные_USD_Покупка,Безналичные_USD_Продажа,Наличные_KZT_Покупка,Наличные_KZT_Продажа,Безналичные_KZT_Покупка,Безналичные_KZT_Продажа,Наличные_EUR_Покупка,Наличные_EUR_Продажа,Безналичные_EUR_Покупка,Безналичные_EUR_Продажа,Наличные_RUB_Покупка,Наличные_RUB_Продажа,Безналичные_RUB_Покупка,Безналичные_RUB_Продажа
2024-05-10,2.00,14 721.50,14 780.50,NBKR,,,,,,,,,,,,,,,,
2024-05-10,5.00,34 882.00,34 986.50,NBKR,,,,,,,,,,,,,,,,
2024-05-10,10.00,68 854.50,68 992.50,NBKR,,,,,,,,,,,,,,,,
2024-05-10,31.1035,211 245.00,214 414.00,NBKR,,,,,,,,,,,,,,,,
2024-05-10,100.00,668 878.00,688 944.00,NBKR,,,,,,,,,,,,,,,,
2024-05-11,31.1035,215 312.50,218 542.00,NBKR,,,,,,,,,,,,,,,,
2024-05-11,10.00,70 164.50,70 304.50,NBKR,,,,,,,,,,,,,,,,
2024-05-11,100.00,681 954.50,702 413.00,NBKR,,,,,,,,,,,,,,,,
2024-05-11,2.00,14 982.00,15 042.00,NBKR,,,,,,,,,,,,,,,,
2024-05-11,1.00,8 129.50,8 170.00,NBKR,,,,,,,,,,,,,,,,
2024-05-11,5.00,35 537.00,35 643.50,NBKR,,,,,,,,,,,,,,,,
2024-05-13,31.1035,215 289.50,218 518.50,NBKR,,,,,,,,,,,,,,,,
2024-05-13,10.00,70 157.00,70 297.00,NBKR,,,,,,,,,,,,,,,,
2024-05-13,100.00,681 879.50,702 336.00,NBKR,,,,,,,,,,,,,,,,
2024-05-13,2.00,14 980.50,15 040.50,NBKR,,,,,,,,,,,,,,,,
2024-05-13,5.00,35 533.00,35 639.50,NBKR,,,,,,,,,,,,,,,,
2024-05-13,1.00,8 128.50,8 169.50,NBKR,,,,,,,,,,,,,,,,
2024-05-14,1.00,8 047.00,8 087.00,NBKR,,,,,,,,,,,,,,,,
2024-05-14,2.00,14 817.00,14 876.00,NBKR,,,,,,,,,,,,,,,,
2024-05-14,5.00,35 121.50,35 227.00,NBKR,,,,,,,,,,,,,,,,
2024-05-14,10.00,69 333.50,69 472.00,NBKR,,,,,,,,,,,,,,,,
2024-05-14,31.1035,212 732.50,215 923.50,NBKR,,,,,,,,,,,,,,,,
2024-05-14,100.00,673 659.50,693 869.50,NBKR,,,,,,,,,,,,,,,,
2024-05-15,100.00,676 764.00,697 066.50,NBKR,,,,,,,,,,,,,,,,
2024-05-15,31.1035,213 698.00,216 903.50,NBKR,,,,,,,,,,,,,,,,
2024-05-15,10.00,69 644.50,69 783.50,NBKR,,,,,,,,,,,,,,,,
2024-05-15,2.00,14 878.50,14 938.00,NBKR,,,,,,,,,,,,,,,,
2024-05-15,1.00,8 077.50,8 118.00,NBKR,,,,,,,,,,,,,,,,
2024-05-15,5.00,35 277.00,35 383.00,NBKR,,,,,,,,,,,,,,,,
2024-05-16,1.00,8 084.50,8 125.00,NBKR,,,,,,,,,,,,,,,,
2024-05-16,2.00,14 892.50,14 952.00,NBKR,,,,,,,,,,,,,,,,
2024-05-16,5.00,35 311.50,35 417.50,NBKR,,,,,,,,,,,,,,,,
2024-05-16,10.00,69 713.50,69 852.50,NBKR,,,,,,,,,,,,,,,,
2024-05-16,31.1035,213 912.00,217 121.00,NBKR,,,,,,,,,,,,,,,,
2024-05-16,100.00,677 452.00,697 775.50,NBKR,,,,,,,,,,,,,,,,
2024-05-17,31.1035,215 517.50,218 750.50,NBKR,,,,,,,,,,,,,,,,
2024-05-17,10.00,70 230.50,70 371.00,NBKR,,,,,,,,,,,,,,,,
2024-05-17,100.00,682 614.00,703 092.00,NBKR,,,,,,,,,,,,,,,,
2024-05-17,2.00,14 995.00,15 055.00,NBKR,,,,,,,,,,,,,,,,
2024-05-17,1.00,8 136.00,8 176.50,NBKR,,,,,,,,,,,,,,,,
2024-05-17,5.00,35 570.00,35 676.50,NBKR,,,,,,,,,,,,,,,,
2024-05-20,31.1035,217 615.00,220 879.00,NBKR,,,,,,,,,,,,,,,,
2024-05-20,10.00,70 905.50,71 047.50,NBKR,,,,,,,,,,,,,,,,
2024-05-20,100.00,689 356.50,710 037.50,NBKR,,,,,,,,,,,,,,,,
2024-05-20,2.00,15 129.50,15 190.00,NBKR,,,,,,,,,,,,,,,,
2024-05-20,1.00,8 203.00,8 244.00,NBKR,,,,,,,,,,,,,,,,
2024-05-20,5.00,35 907.50,36 015.50,NBKR,,,,,,,,,,,,,,,,
2024-05-21,1.00,8 252.00,8 293.00,NBKR,,,,,,,,,,,,,,,,
2024-05-21,2.00,15 227.00,15 288.00,NBKR,,,,,,,,,,,,,,,,
2024-05-21,5.00,36 153.50,36 262.00,NBKR,,,,,,,,,,,,,,,,
2024-05-21,10.00,71 397.50,71 540.50,NBKR,,,,,,,,,,,,,,,,
2024-05-21,31.1035,219 143.00,222 430.00,NBKR,,,,,,,,,,,,,,,,
2024-05-21,100.00,694 269.00,715 097.00,NBKR,,,,,,,,,,,,,,,,
2024-05-22,31.1035,219 650.00,222 944.50,NBKR,,,,,,,,,,,,,,,,
2024-05-22,100.00,695 898.50,716 775.50,NBKR,,,,,,,,,,,,,,,,
2024-05-22,10.00,71 561.00,71 704.00,NBKR,,,,,,,,,,,,,,,,
2024-05-22,5.00,36 235.00,36 344.00,NBKR,,,,,,,,,,,,,,,,
2024-05-22,2.00,15 259.50,15 320.50,NBKR,,,,,,,,,,,,,,,,
2024-05-22,1.00,8 268.00,8 309.50,NBKR,,,,,,,,,,,,,,,,
2024-05-23,1.00,8 203.50,8 244.50,NBKR,,,,,,,,,,,,,,,,
2024-05-23,2.00,15 130.00,15 190.50,NBKR,,,,,,,,,,,,,,,,
2024-05-23,5.00,35 910.00,36 017.50,NBKR,,,,,,,,,,,,,,,,
2024-05-23,10.00,70 910.00,71 052.00,NBKR,,,,,,,,,,,,,,,,
2024-05-23,31.1035,217 629.00,220 893.50,NBKR,,,,,,,,,,,,,,,,
2024-05-23,100.00,689 402.00,710 084.00,NBKR,,,,,,,,,,,,,,,,
2024-05-24,100.00,674 899.50,695 146.00,NBKR,,,,,,,,,,,,,,,,
2024-05-24,31.1035,213 118.00,216 315.00,NBKR,,,,,,,,,,,,,,,,
2024-05-24,10.00,69 457.50,69 596.50,NBKR,,,,,,,,,,,,,,,,
2024-05-24,1.00,8 059.00,8 099.50,NBKR,,,,,,,,,,,,,,,,
2024-05-24,2.00,14 841.50,14 901.00,NBKR,,,,,,,,,,,,,,,,
2024-05-24,5.00,35 183.50,35 289.00,NBKR,,,,,,,,,,,,,,,,
2024-05-27,31.1035,211 737.00,214 913.00,NBKR,,,,,,,,,,,,,,,,
2024-05-27,100.00,670 459.50,690 573.50,NBKR,,,,,,,,,,,,,,,,
2024-05-27,10.00,69 013.00,69 151.00,NBKR,,,,,,,,,,,,,,,,
2024-05-27,1.00,8 015.00,8 055.00,NBKR,,,,,,,,,,,,,,,,
2024-05-27,2.00,14 753.00,14 812.00,NBKR,,,,,,,,,,,,,,,,
2024-05-27,5.00,34 961.00,35 066.00,NBKR,,,,,,,,,,,,,,,,
2024-05-28,1.00,8 012.00,8 052.00,NBKR,,,,,,,,,,,,,,,,
2024-05-28,2.00,14 747.00,14 806.00,NBKR,,,,,,,,,,,,,,,,
2024-05-28,5.00,34 945.50,35 050.50,NBKR,,,,,,,,,,,,,,,,
2024-05-28,10.00,68 982.00,69 119.50,NBKR,,,,,,,,,,,,,,,,
2024-05-28,31.1035,211 640.00,214 814.50,NBKR,,,,,,,,,,,,,,,,
2024-05-28,100.00,670 147.50,690 252.00,NBKR,,,,,,,,,,,,,,,,
2024-05-29,31.1035,212 305.50,215 490.00,NBKR,,,,,,,,,,,,,,,,
2024-05-29,100.00,672 286.50,692 455.00,NBKR,,,,,,,,,,,,,,,,
2024-05-29,10.00,69 196.00,69 334.50,NBKR,,,,,,,,,,,,,,,,
2024-05-29,5.00,35 052.50,35 158.00,NBKR,,,,,,,,,,,,,,,,
2024-05-29,2.00,14 789.50,14 848.50,NBKR,,,,,,,,,,,,,,,,
2024-05-29,1.00,8 033.00,8 073.50,NBKR,,,,,,,,,,,,,,,,
2024-05-30,1.00,7 997.50,8 037.50,NBKR,,,,,,,,,,,,,,,,
2024-05-30,2.00,14 718.50,14 777.50,NBKR,,,,,,,,,,,,,,,,
2024-05-30,5.00,34 874.00,34 978.50,NBKR,,,,,,,,,,,,,,,,
2024-05-30,10.00,68 838.50,68 976.00,NBKR,,,,,,,,,,,,,,,,
2024-05-30,31.1035,211 195.00,214 363.00,NBKR,,,,,,,,,,,,,,,,
2024-05-30,100.00,668 717.00,688 778.50,NBKR,,,,,,,,,,,,,,,,
2024-05-31,31.1035,211 651.00,214 826.00,NBKR,,,,,,,,,,,,,,,,
2024-05-31,10.00,68 985.50,69 123.50,NBKR,,,,,,,,,,,,,,,,
2024-05-31,100.00,670 183.00,690 288.50,NBKR,,,,,,,,,,,,,,,,
2024-05-31,2.00,14 747.50,14 806.50,NBKR,,,,,,,,,,,,,,,,
2024-05-31,1.00,8 012.00,8 052.50,NBKR,,,,,,,,,,,,,,,,
2024-05-31,5.00,34 947.50,35 052.00,NBKR,,,,,,,,,,,,,,,,
2024-06-03,31.1035,211 625.00,214 799.00,NBKR,,,,,,,,,,,,,,,,
2024-06-03,10.00,68 977.00,69 115.00,NBKR,,,,,,,,,,,,,,,,
2024-06-03,100.00,670 098.50,690 201.50,NBKR,,,,,,,,,,,,,,,,
2024-06-03,2.00,14 746.00,14 805.00,NBKR,,,,,,,,,,,,,,,,
2024-06-03,1.00,8 011.50,8 051.50,NBKR,,,,,,,,,,,,,,,,
2024-06-03,5.00,34 943.00,35 048.00,NBKR,,,,,,,,,,,,,,,,
2024-06-04,1.00,7 982.00,8 021.50,NBKR,,,,,,,,,,,,,,,,
2024-06-04,2.00,14 686.50,14 745.50,NBKR,,,,,,,,,,,,,,,,
2024-06-04,5.00,34 794.00,34 898.50,NBKR,,,,,,,,,,,,,,,,
2024-06-04,10.00,68 679.00,68 816.50,NBKR,,,,,,,,,,,,,,,,
2024-06-04,31.1035,210 699.50,213 860.00,NBKR,,,,,,,,,,,,,,,,
2024-06-04,100.00,667 124.00,687 137.50,NBKR,,,,,,,,,,,,,,,,
2024-06-05,31.1035,209 320.50,212 460.50,NBKR,,,,,,,,,,,,,,,,
2024-06-05,10.00,68 235.00,68 371.50,NBKR,,,,,,,,,,,,,,,,
2024-06-05,100.00,662 690.50,682 571.00,NBKR,,,,,,,,,,,,,,,,
2024-06-05,2.00,14 598.50,14 657.00,NBKR,,,,,,,,,,,,,,,,
2024-06-05,1.00,7 937.50,7 977.50,NBKR,,,,,,,,,,,,,,,,
2024-06-05,5.00,34 572.00,34 676.00,NBKR,,,,,,,,,,,,,,,,
2024-06-06,1.00,7 959.50,7 999.50,NBKR,,,,,,,,,,,,,,,,
2024-06-06,2.00,14 642.50,14 701.00,NBKR,,,,,,,,,,,,,,,,
2024-06-06,5.00,34 683.50,34 787.50,NBKR,,,,,,,,,,,,,,,,
2024-06-06,10.00,68 457.00,68 594.00,NBKR,,,,,,,,,,,,,,,,
2024-06-06,31.1035,210 011.00,213 161.00,NBKR,,,,,,,,,,,,,,,,
2024-06-06,100.00,664 910.50,684 857.50,NBKR,,,,,,,,,,,,,,,,
2024-06-07,31.1035,211 766.50,214 943.00,NBKR,,,,,,,,,,,,,,,,
2024-06-07,10.00,69 022.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-07,100.00,670 554.50,690 671.50,NBKR,,,,,,,,,,,,,,,,
2024-06-07,2.00,14 755.00,14 814.00,NBKR,,,,,,,,,,,,,,,,
2024-06-07,1.00,8 016.00,8 056.00,NBKR,,,,,,,,,,,,,,,,
2024-06-07,5.00,34 966.00,35 071.00,NBKR,,,,,,,,,,,,,,,,
2024-06-10,31.1035,207 266.50,210 375.50,NBKR,,,,,,,,,,,,,,,,
2024-06-10,10.00,67 573.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-10,100.00,656 086.00,675 768.50,NBKR,,,,,,,,,,,,,,,,
2024-06-10,2.00,14 467.00,14 525.00,NBKR,,,,,,,,,,,,,,,,
2024-06-10,1.00,7 872.00,7 911.50,NBKR,,,,,,,,,,,,,,,,
2024-06-10,5.00,34 241.50,34 344.00,NBKR,,,,,,,,,,,,,,,,
2024-06-11,1.00,7 837.50,7 876.50,NBKR,,,,,,,,,,,,,,,,
2024-06-11,2.00,14 398.00,14 455.50,NBKR,,,,,,,,,,,,,,,,
2024-06-11,5.00,34 068.00,34 170.50,NBKR,,,,,,,,,,,,,,,,
2024-06-11,10.00,67 227.00,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-11,31.1035,206 190.00,209 283.00,NBKR,,,,,,,,,,,,,,,,
2024-06-11,100.00,652 625.50,672 204.50,NBKR,,,,,,,,,,,,,,,,
2024-06-12,31.1035,207 196.50,210 304.50,NBKR,,,,,,,,,,,,,,,,
2024-06-12,10.00,67 551.00,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-12,100.00,655 861.00,675 536.50,NBKR,,,,,,,,,,,,,,,,
2024-06-12,2.00,14 462.50,14 520.50,NBKR,,,,,,,,,,,,,,,,
2024-06-12,5.00,34 230.00,34 333.00,NBKR,,,,,,,,,,,,,,,,
2024-06-12,1.00,7 869.50,7 909.00,NBKR,,,,,,,,,,,,,,,,
2024-06-13,1.00,7 893.50,7 933.00,NBKR,,,,,,,,,,,,,,,,
2024-06-13,2.00,14 510.00,14 568.00,NBKR,,,,,,,,,,,,,,,,
2024-06-13,5.00,34 349.50,34 452.50,NBKR,,,,,,,,,,,,,,,,
2024-06-13,10.00,67 789.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-13,31.1035,207 937.50,211 057.00,NBKR,,,,,,,,,,,,,,,,
2024-06-13,100.00,658 244.50,677 991.50,NBKR,,,,,,,,,,,,,,,,
2024-06-14,1.00,7 863.00,7 902.50,NBKR,,,,,,,,,,,,,,,,
2024-06-14,2.00,14 449.50,14 507.50,NBKR,,,,,,,,,,,,,,,,
2024-06-14,5.00,34 198.00,34 300.50,NBKR,,,,,,,,,,,,,,,,
2024-06-14,10.00,67 486.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-14,31.1035,206 996.00,210 101.00,NBKR,,,,,,,,,,,,,,,,
2024-06-14,100.00,655 217.00,674 873.50,NBKR,,,,,,,,,,,,,,,,
2024-06-18,100.00,663 297.50,683 196.50,NBKR,,,,,,,,,,,,,,,,
2024-06-18,10.00,68 295.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-18,31.1035,209 509.50,212 652.00,NBKR,,,,,,,,,,,,,,,,
2024-06-18,5.00,34 602.50,34 706.50,NBKR,,,,,,,,,,,,,,,,
2024-06-18,1.00,7 943.50,7 983.50,NBKR,,,,,,,,,,,,,,,,
2024-06-18,2.00,14 610.50,14 669.00,NBKR,,,,,,,,,,,,,,,,
2024-06-19,1.00,7 937.00,7 976.50,NBKR,,,,,,,,,,,,,,,,
2024-06-19,2.00,14 597.00,14 655.50,NBKR,,,,,,,,,,,,,,,,
2024-06-19,5.00,34 569.00,34 672.50,NBKR,,,,,,,,,,,,,,,,
2024-06-19,10.00,68 228.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-19,31.1035,209 300.00,212 439.50,NBKR,,,,,,,,,,,,,,,,
2024-06-19,100.00,662 624.50,682 503.00,NBKR,,,,,,,,,,,,,,,,
2024-06-20,1.00,7 914.50,7 954.00,NBKR,,,,,,,,,,,,,,,,
2024-06-20,2.00,14 551.50,14 610.00,NBKR,,,,,,,,,,,,,,,,
2024-06-20,5.00,34 454.50,34 558.00,NBKR,,,,,,,,,,,,,,,,
2024-06-20,10.00,67 999.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-20,31.1035,208 590.50,211 719.00,NBKR,,,,,,,,,,,,,,,,
2024-06-20,100.00,660 342.50,680 153.00,NBKR,,,,,,,,,,,,,,,,
2024-06-21,31.1035,210 030.00,213 180.50,NBKR,,,,,,,,,,,,,,,,
2024-06-21,10.00,68 463.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-21,100.00,664 971.00,684 920.50,NBKR,,,,,,,,,,,,,,,,
2024-06-21,2.00,14 644.00,14 702.50,NBKR,,,,,,,,,,,,,,,,
2024-06-21,1.00,7 960.50,8 000.00,NBKR,,,,,,,,,,,,,,,,
2024-06-21,5.00,34 686.50,34 790.50,NBKR,,,,,,,,,,,,,,,,
2024-06-24,1.00,7 904.00,7 943.50,NBKR,,,,,,,,,,,,,,,,
2024-06-24,2.00,14 531.00,14 589.50,NBKR,,,,,,,,,,,,,,,,
2024-06-24,5.00,34 403.00,34 506.00,NBKR,,,,,,,,,,,,,,,,
2024-06-24,10.00,67 896.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-24,31.1035,208 269.00,211 393.00,NBKR,,,,,,,,,,,,,,,,
2024-06-24,100.00,659 310.00,679 089.50,NBKR,,,,,,,,,,,,,,,,
2024-06-25,31.1035,207 571.00,210 684.50,NBKR,,,,,,,,,,,,,,,,
2024-06-25,10.00,67 671.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-25,100.00,657 064.50,676 776.50,NBKR,,,,,,,,,,,,,,,,
2024-06-25,2.00,14 486.50,14 544.50,NBKR,,,,,,,,,,,,,,,,
2024-06-25,1.00,7 881.50,7 921.00,NBKR,,,,,,,,,,,,,,,,
2024-06-25,5.00,34 290.50,34 393.50,NBKR,,,,,,,,,,,,,,,,
2024-06-26,31.1035,207 002.00,210 107.00,NBKR,,,,,,,,,,,,,,,,
2024-06-26,10.00,67 488.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-26,100.00,655 236.00,674 893.00,NBKR,,,,,,,,,,,,,,,,
2024-06-26,2.00,14 450.00,14 508.00,NBKR,,,,,,,,,,,,,,,,
2024-06-26,1.00,7 863.50,7 902.50,NBKR,,,,,,,,,,,,,,,,
2024-06-26,5.00,34 199.00,34 301.50,NBKR,,,,,,,,,,,,,,,,
2024-06-27,1.00,7 784.50,7 823.50,NBKR,,,,,,,,,,,,,,,,
2024-06-27,2.00,14 292.50,14 349.50,NBKR,,,,,,,,,,,,,,,,
2024-06-27,5.00,33 802.00,33 903.50,NBKR,,,,,,,,,,,,,,,,
2024-06-27,10.00,66 694.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-27,31.1035,204 537.50,207 965.50,NBKR,,,,,,,,,,,,,,,,
2024-06-27,100.00,647 312.50,666 732.00,NBKR,,,,,,,,,,,,,,,,
2024-06-28,31.1035,206 558.50,209 657.00,NBKR,,,,,,,,,,,,,,,,
2024-06-28,100.00,653 810.50,673 424.50,NBKR,,,,,,,,,,,,,,,,
2024-06-28,10.00,67 345.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-06-28,5.00,34 127.50,34 230.00,NBKR,,,,,,,,,,,,,,,,
2024-06-28,2.00,14 421.50,14 479.50,NBKR,,,,,,,,,,,,,,,,
2024-06-28,1.00,7 849.00,7 888.50,NBKR,,,,,,,,,,,,,,,,
2024-07-01,1.00,7 869.00,7 908.50,NBKR,,,,,,,,,,,,,,,,
2024-07-01,2.00,14 461.50,14 519.00,NBKR,,,,,,,,,,,,,,,,
2024-07-01,5.00,34 227.50,34 330.00,NBKR,,,,,,,,,,,,,,,,
2024-07-01,10.00,67 545.00,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-01,31.1035,207 179.00,210 286.50,NBKR,,,,,,,,,,,,,,,,
2024-07-01,100.00,655 804.50,675 479.00,NBKR,,,,,,,,,,,,,,,,
2024-07-02,31.1035,206 801.00,209 903.00,NBKR,,,,,,,,,,,,,,,,
2024-07-02,10.00,67 423.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-02,100.00,654 590.00,674 228.00,NBKR,,,,,,,,,,,,,,,,
2024-07-02,2.00,14 437.00,14 495.00,NBKR,,,,,,,,,,,,,,,,
2024-07-02,1.00,7 857.00,7 896.50,NBKR,,,,,,,,,,,,,,,,
2024-07-02,5.00,34 166.50,34 269.00,NBKR,,,,,,,,,,,,,,,,
2024-07-03,31.1035,206 515.50,209 613.50,NBKR,,,,,,,,,,,,,,,,
2024-07-03,10.00,67 331.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-03,100.00,653 672.00,673 282.00,NBKR,,,,,,,,,,,,,,,,
2024-07-03,2.00,14 419.00,14 476.50,NBKR,,,,,,,,,,,,,,,,
2024-07-03,1.00,7 848.00,7 887.00,NBKR,,,,,,,,,,,,,,,,
2024-07-03,5.00,34 120.50,34 223.00,NBKR,,,,,,,,,,,,,,,,
2024-07-04,1.00,7 924.00,7 964.00,NBKR,,,,,,,,,,,,,,,,
2024-07-04,2.00,14 571.50,14 630.00,NBKR,,,,,,,,,,,,,,,,
2024-07-04,5.00,34 505.00,34 608.50,NBKR,,,,,,,,,,,,,,,,
2024-07-04,10.00,68 100.00,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-04,31.1035,208 902.50,212 036.00,NBKR,,,,,,,,,,,,,,,,
2024-07-04,100.00,661 346.00,681 186.50,NBKR,,,,,,,,,,,,,,,,
2024-07-05,31.1035,208 579.00,211 708.00,NBKR,,,,,,,,,,,,,,,,
2024-07-05,10.00,67 996.00,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-05,100.00,660 306.50,680 115.50,NBKR,,,,,,,,,,,,,,,,
2024-07-05,2.00,14 551.00,14 609.00,NBKR,,,,,,,,,,,,,,,,
2024-07-05,1.00,7 914.00,7 953.50,NBKR,,,,,,,,,,,,,,,,
2024-07-05,5.00,34 453.00,34 556.00,NBKR,,,,,,,,,,,,,,,,
2024-07-08,1.00,7 961.00,8 000.50,NBKR,,,,,,,,,,,,,,,,
2024-07-08,2.00,14 644.50,14 703.50,NBKR,,,,,,,,,,,,,,,,
2024-07-08,5.00,34 688.50,34 792.50,NBKR,,,,,,,,,,,,,,,,
2024-07-08,10.00,68 467.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-08,31.1035,210 043.50,213 194.50,NBKR,,,,,,,,,,,,,,,,
2024-07-08,100.00,665 015.00,684 965.50,NBKR,,,,,,,,,,,,,,,,
2024-07-09,31.1035,209 520.50,212 663.50,NBKR,,,,,,,,,,,,,,,,
2024-07-09,10.00,68 299.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-09,100.00,663 334.00,683 234.00,NBKR,,,,,,,,,,,,,,,,
2024-07-09,2.00,14 611.50,14 669.50,NBKR,,,,,,,,,,,,,,,,
2024-07-09,1.00,7 944.00,7 984.00,NBKR,,,,,,,,,,,,,,,,
2024-07-09,5.00,34 604.50,34 708.00,NBKR,,,,,,,,,,,,,,,,
2024-07-10,31.1035,208 475.50,211 603.00,NBKR,,,,,,,,,,,,,,,,
2024-07-10,10.00,67 963.00,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-10,100.00,659 974.00,679 773.00,NBKR,,,,,,,,,,,,,,,,
2024-07-10,2.00,14 544.50,14 602.50,NBKR,,,,,,,,,,,,,,,,
2024-07-10,1.00,7 910.50,7 950.00,NBKR,,,,,,,,,,,,,,,,
2024-07-10,5.00,34 436.00,34 539.50,NBKR,,,,,,,,,,,,,,,,
2024-07-11,1.00,7 944.00,7 983.50,NBKR,,,,,,,,,,,,,,,,
2024-07-11,2.00,14 611.00,14 669.50,NBKR,,,,,,,,,,,,,,,,
2024-07-11,5.00,34 604.00,34 708.00,NBKR,,,,,,,,,,,,,,,,
2024-07-11,10.00,68 298.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-11,31.1035,209 519.00,212 661.50,NBKR,,,,,,,,,,,,,,,,
2024-07-11,100.00,663 327.50,683 227.50,NBKR,,,,,,,,,,,,,,,,
2024-07-12,31.1035,211 213.00,214 381.50,NBKR,,,,,,,,,,,,,,,,
2024-07-12,10.00,68 844.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-12,100.00,668 775.00,688 838.00,NBKR,,,,,,,,,,,,,,,,
2024-07-12,2.00,14 719.50,14 778.50,NBKR,,,,,,,,,,,,,,,,
2024-07-12,5.00,34 877.00,34 981.50,NBKR,,,,,,,,,,,,,,,,
2024-07-12,1.00,7 998.00,8 038.00,NBKR,,,,,,,,,,,,,,,,
2024-07-15,1.00,7 991.00,8 031.00,NBKR,,,,,,,,,,,,,,,,
2024-07-15,2.00,14 705.00,14 764.00,NBKR,,,,,,,,,,,,,,,,
2024-07-15,5.00,34 840.50,34 945.00,NBKR,,,,,,,,,,,,,,,,
2024-07-15,10.00,68 771.50,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-15,31.1035,210 987.50,214 152.50,NBKR,,,,,,,,,,,,,,,,
2024-07-15,100.00,668 050.00,688 091.50,NBKR,,,,,,,,,,,,,,,,
2024-07-16,1.00,8 030.50,8 070.50,NBKR,,,,,,,,,,,,,,,,
2024-07-16,2.00,14 784.00,14 843.00,NBKR,,,,,,,,,,,,,,,,
2024-07-16,5.00,35 038.50,35 143.50,NBKR,,,,,,,,,,,,,,,,
2024-07-16,10.00,69 167.00,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-16,31.1035,212 216.00,215 399.00,NBKR,,,,,,,,,,,,,,,,
2024-07-16,100.00,671 999.00,692 159.00,NBKR,,,,,,,,,,,,,,,,
2024-07-17,100.00,677 487.50,697 812.00,NBKR,,,,,,,,,,,,,,,,
2024-07-17,10.00,69 717.00,70 042.50,NBKR,,,,,,,,,,,,,,,,
2024-07-17,31.1035,213 923.00,217 132.00,NBKR,,,,,,,,,,,,,,,,
2024-07-17,5.00,35 313.00,35 419.00,NBKR,,,,,,,,,,,,,,,,
2024-07-17,1.00,8 085.00,8 125.50,NBKR,,,,,,,,,,,,,,,,
2024-07-17,2.00,14 893.00,14 952.50,NBKR,,,,,,,,,,,,,,,,
2024-07-18,1.00,8 164.00,8 205.00,NBKR,,,,,,,,,,,,,,,,
2024-07-18,2.00,15 051.50,15 111.50,NBKR,,,,,,,,,,,,,,,,
2024-07-18,5.00,35 712.00,35 819.00,NBKR,,,,,,,,,,,,,,,,
2024-07-18,10.00,70 514.50,70 655.50,NBKR,,,,,,,,,,,,,,,,
2024-07-18,31.1035,216 400.00,219 646.00,NBKR,,,,,,,,,,,,,,,,
2024-07-18,100.00,685 450.50,706 014.00,NBKR,,,,,,,,,,,,,,,,
2024-07-19,1.00,8 107.00,8 147.50,NBKR,,,,,,,,,,,,,,,,
2024-07-19,2.00,14 937.50,14 997.50,NBKR,,,,,,,,,,,,,,,,
2024-07-19,5.00,35 425.50,35 531.50,NBKR,,,,,,,,,,,,,,,,
2024-07-19,10.00,69 941.00,70 081.00,NBKR,,,,,,,,,,,,,,,,
2024-07-19,31.1035,214 619.50,217 839.00,NBKR,,,,,,,,,,,,,,,,
2024-07-19,100.00,679 727.00,700 119.00,NBKR,,,,,,,,,,,,,,,,
2024-07-22,31.1035,209 122.00,212 259.00,NBKR,,,,,,,,,,,,,,,,
2024-07-22,10.00,68 171.00,69 099.00,NBKR,,,,,,,,,,,,,,,,
2024-07-22,100.00,662 052.00,681 913.50,NBKR,,,,,,,,,,,,,,,,
2024-07-22,2.00,14 586.00,14 644.00,NBKR,,,,,,,,,,,,,,,,
2024-07-22,5.00,34 540.00,34 644.00,NBKR,,,,,,,,,,,,,,,,
