Дата,"Мерные золотые слитки, г.","Цена обратного выкупа, сом","Цена продажи, сом",Год
24.04.2018,31.1035,106 001.50,107 591.50,2018
24.04.2018,100.00,294 908.00,303 755.00,2018
23.04.2018,1.00,4 438.50,4 460.50,2018
23.04.2018,2.00,7 775.50,7 806.50,2018
23.04.2018,5.00,18 071.00,18 125.00,2018
23.04.2018,10.00,35 297.00,35 367.50,2018
23.04.2018,31.1035,107 009.50,108 614.50,2018
23.04.2018,100.00,298 148.50,307 092.50,2018
20.04.2018,1.00,4 476.00,4 498.50,2018
20.04.2018,2.00,7 851.00,7 882.50,2018
20.04.2018,5.00,18 260.50,18 315.50,2018
20.04.2018,10.00,35 676.50,35 747.50,2018
20.04.2018,31.1035,108 187.50,109 810.50,2018
20.04.2018,100.00,301 936.50,310 995.00,2018
19.04.2018,1.00,4 480.50,4 503.00,2018
19.04.2018,2.00,7 859.50,7 891.00,2018
19.04.2018,5.00,18 282.50,18 337.00,2018
19.04.2018,10.00,35 720.00,35 791.00,2018
19.04.2018,31.1035,108 322.50,109 947.50,2018
19.04.2018,100.00,302 371.00,311 442.00,2018
18.04.2018,1.00,4 463.00,4 485.50,2018
18.04.2018,2.00,7 825.00,7 856.50,2018
18.04.2018,5.00,18 195.50,18 250.00,2018
18.04.2018,10.00,35 546.50,35 617.50,2018
18.04.2018,31.1035,107 784.00,109 400.50,2018
18.04.2018,100.00,300 638.50,309 657.50,2018
17.04.2018,1.00,4 470.50,4 493.00,2018
17.04.2018,2.00,7 839.50,7 871.00,2018
17.04.2018,5.00,18 232.50,18 287.50,2018
17.04.2018,10.00,35 620.50,35 691.50,2018
17.04.2018,31.1035,108 013.50,109 634.00,2018
17.04.2018,100.00,301 377.50,310 418.50,2018
16.04.2018,1.00,4 467.00,4 489.50,2018
16.04.2018,2.00,7 833.00,7 864.50,2018
16.04.2018,5.00,18 215.50,18 270.50,2018
16.04.2018,10.00,35 586.50,35 657.50,2018
16.04.2018,31.1035,107 908.00,109 527.00,2018
16.04.2018,100.00,301 038.00,310 069.50,2018
13.04.2018,1.00,4 477.00,4 499.50,2018
13.04.2018,2.00,7 852.50,7 884.00,2018
13.04.2018,5.00,18 265.00,18 319.50,2018
13.04.2018,10.00,35 684.50,35 756.00,2018
13.04.2018,31.1035,108 213.50,109 836.50,2018
13.04.2018,100.00,302 019.50,311 080.00,2018
12.04.2018,1.00,4 473.00,4 495.50,2018
12.04.2018,2.00,7 844.50,7 876.00,2018
12.04.2018,5.00,18 245.00,18 300.00,2018
12.04.2018,10.00,35 645.00,35 716.50,2018
12.04.2018,31.1035,108 091.00,109 712.50,2018
12.04.2018,100.00,301 626.00,310 675.00,2018
11.04.2018,1.00,4 435.50,4 457.50,2018
11.04.2018,2.00,7 769.50,7 800.50,2018
11.04.2018,5.00,18 055.50,18 109.50,2018
11.04.2018,10.00,35 266.00,35 336.50,2018
11.04.2018,31.1035,106 914.00,108 517.50,2018
11.04.2018,100.00,297 842.00,306 777.00,2018
10.04.2018,1.00,4 422.00,4 444.50,2018
10.04.2018,2.00,7 743.00,7 774.00,2018
10.04.2018,5.00,17 989.50,18 043.50,2018
10.04.2018,10.00,35 134.00,35 204.00,2018
10.04.2018,31.1035,106 503.00,108 100.50,2018
10.04.2018,100.00,296 520.00,305 415.50,2018
06.04.2018,1.00,4 416.00,4 438.00,2018
06.04.2018,2.00,7 730.50,7 761.50,2018
06.04.2018,5.00,17 957.50,18 011.50,2018
06.04.2018,10.00,35 070.50,35 140.50,2018
06.04.2018,31.1035,106 306.50,107 901.00,2018
06.04.2018,100.00,295 888.50,304 765.00,2018
05.04.2018,1.00,4 424.50,4 447.00,2018
05.04.2018,2.00,7 748.00,7 779.00,2018
05.04.2018,5.00,18 002.00,18 056.00,2018
05.04.2018,10.00,35 159.50,35 230.00,2018
05.04.2018,31.1035,106 582.50,108 181.50,2018
05.04.2018,100.00,296 776.50,305 680.00,2018
04.04.2018,1.00,4 403.00,4 425.50,2018
04.04.2018,2.00,7 705.00,7 736.00,2018
04.04.2018,5.00,17 894.00,17 948.00,2018
04.04.2018,10.00,34 943.50,35 013.50,2018
04.04.2018,31.1035,105 912.00,107 500.50,2018
04.04.2018,100.00,294 620.00,303 459.00,2018
03.04.2018,1.00,4 401.50,4 423.50,2018
03.04.2018,2.00,7 701.50,7 732.50,2018
03.04.2018,5.00,17 885.00,17 938.50,2018
03.04.2018,10.00,34 925.00,34 995.00,2018
03.04.2018,31.1035,105 855.00,107 443.00,2018
03.04.2018,100.00,294 437.50,303 270.50,2018
02.04.2018,1.00,4 403.50,4 425.50,2018
02.04.2018,2.00,7 705.50,7 736.50,2018
02.04.2018,5.00,17 895.50,17 949.00,2018
02.04.2018,10.00,34 946.00,35 016.00,2018
02.04.2018,31.1035,105 919.50,107 508.00,2018
02.04.2018,100.00,294 644.00,303 483.50,2018
30.03.2018,1.00,4 403.50,4 425.50,2018
30.03.2018,2.00,7 705.50,7 736.50,2018
30.03.2018,5.00,17 895.00,17 948.50,2018
30.03.2018,10.00,34 945.00,35 014.50,2018
30.03.2018,31.1035,105 916.00,107 504.50,2018
30.03.2018,100.00,294 633.50,303 472.50,2018
29.03.2018,1.00,4 420.50,4 442.50,2018
29.03.2018,2.00,7 739.50,7 770.50,2018
29.03.2018,5.00,17 980.50,18 034.50,2018
29.03.2018,10.00,35 116.00,35 186.00,2018
29.03.2018,31.1035,106 447.00,108 043.50,2018
29.03.2018,100.00,296 340.00,305 230.00,2018
28.03.2018,1.00,4 431.50,4 453.50,2018
28.03.2018,2.00,7 762.00,7 793.00,2018
28.03.2018,5.00,18 036.50,18 090.50,2018
28.03.2018,10.00,35 228.00,35 298.50,2018
28.03.2018,31.1035,106 796.00,108 398.00,2018
28.03.2018,100.00,297 463.00,306 387.00,2018
27.03.2018,1.00,4 454.50,4 476.50,2018
27.03.2018,2.00,7 807.50,7 838.50,2018
27.03.2018,5.00,18 151.50,18 206.00,2018
27.03.2018,10.00,35 458.00,35 528.50,2018
27.03.2018,31.1035,107 509.00,109 121.50,2018
27.03.2018,100.00,299 755.00,308 747.50,2018
26.03.2018,1.00,4 442.00,4 464.00,2018
26.03.2018,2.00,7 782.50,7 813.50,2018
26.03.2018,5.00,18 089.00,18 143.00,2018
26.03.2018,10.00,35 332.50,35 403.00,2018
26.03.2018,31.1035,107 120.00,108 727.00,2018
26.03.2018,100.00,298 504.50,307 459.50,2018
23.03.2018,1.00,4 405.00,4 427.00,2018
23.03.2018,2.00,7 709.00,7 739.50,2018
23.03.2018,5.00,17 903.50,17 957.00,2018
23.03.2018,10.00,34 962.00,35 031.50,2018
23.03.2018,31.1035,105 968.50,107 558.50,2018
23.03.2018,100.00,294 803.00,303 647.00,2018
22.03.2018,1.00,4 390.50,4 412.50,2018
22.03.2018,2.00,7 680.00,7 711.00,2018
22.03.2018,5.00,17 831.00,17 884.50,2018
22.03.2018,10.00,34 817.00,34 887.00,2018
22.03.2018,31.1035,105 519.50,107 102.50,2018
22.03.2018,100.00,293 359.00,302 160.00,2018
20.03.2018,1.00,4 372.50,4 394.50,2018
20.03.2018,2.00,7 644.00,7 674.50,2018
20.03.2018,5.00,17 740.50,17 794.00,2018
20.03.2018,10.00,34 636.50,34 705.50,2018
20.03.2018,31.1035,104 957.50,106 532.00,2018
20.03.2018,100.00,291 552.50,300 299.00,2018
19.03.2018,1.00,4 366.50,4 388.50,2018
19.03.2018,2.00,7 632.00,7 662.50,2018
19.03.2018,5.00,17 710.50,17 763.50,2018
19.03.2018,10.00,34 576.50,34 645.50,2018
19.03.2018,31.1035,104 771.50,106 343.00,2018
19.03.2018,100.00,290 953.50,299 682.00,2018
16.03.2018,1.00,4 382.50,4 404.50,2018
16.03.2018,2.00,7 663.50,7 694.50,2018
16.03.2018,5.00,17 790.00,17 843.00,2018
16.03.2018,10.00,34 735.00,34 804.50,2018
16.03.2018,31.1035,105 263.50,106 842.50,2018
16.03.2018,100.00,292 536.00,301 312.50,2018
15.03.2018,1.00,4 393.00,4 415.00,2018
15.03.2018,2.00,7 684.50,7 715.50,2018
15.03.2018,5.00,17 842.50,17 896.00,2018
15.03.2018,10.00,34 840.00,34 910.00,2018
15.03.2018,31.1035,105 591.00,107 175.00,2018
15.03.2018,100.00,293 588.50,302 396.50,2018
14.03.2018,1.00,4 390.50,4 412.50,2018
14.03.2018,2.00,7 680.00,7 710.50,2018
14.03.2018,5.00,17 830.50,17 884.00,2018
14.03.2018,10.00,34 815.50,34 885.00,2018
14.03.2018,31.1035,105 514.50,107 097.50,2018
14.03.2018,100.00,293 343.00,302 143.50,2018
13.03.2018,1.00,4 386.00,4 408.00,2018
13.03.2018,2.00,7 671.00,7 701.50,2018
13.03.2018,5.00,17 808.00,17 861.50,2018
13.03.2018,10.00,34 771.00,34 840.50,2018
13.03.2018,31.1035,105 376.00,106 956.50,2018
13.03.2018,100.00,292 897.50,301 684.50,2018
12.03.2018,1.00,4 385.50,4 407.50,2018
12.03.2018,2.00,7 669.50,7 700.00,2018
12.03.2018,5.00,17 804.50,17 857.50,2018
12.03.2018,10.00,34 763.50,34 833.00,2018
12.03.2018,31.1035,105 353.00,106 933.50,2018
12.03.2018,100.00,292 824.00,301 608.50,2018
07.03.2018,1.00,4 405.00,4 427.00,2018
07.03.2018,2.00,7 708.50,7 739.50,2018
07.03.2018,5.00,17 903.00,17 956.50,2018
07.03.2018,10.00,34 960.50,35 030.50,2018
07.03.2018,31.1035,105 965.00,107 554.50,2018
07.03.2018,100.00,294 790.00,303 634.00,2018
06.03.2018,1.00,4 379.50,4 401.00,2018
06.03.2018,2.00,7 657.50,7 688.00,2018
06.03.2018,5.00,17 774.00,17 827.50,2018
06.03.2018,10.00,34 703.00,34 772.50,2018
06.03.2018,31.1035,105 165.00,106 742.50,2018
06.03.2018,100.00,292 219.00,300 985.50,2018
05.03.2018,1.00,4 382.50,4 404.50,2018
05.03.2018,2.00,7 664.00,7 694.50,2018
05.03.2018,5.00,17 790.50,17 843.50,2018
05.03.2018,10.00,34 735.50,34 805.00,2018
05.03.2018,31.1035,105 266.00,106 845.00,2018
05.03.2018,100.00,292 544.50,301 320.50,2018
03.03.2018,1.00,4 384.00,4 406.00,2018
03.03.2018,2.00,7 666.50,7 697.00,2018
03.03.2018,5.00,17 797.00,17 850.50,2018
03.03.2018,10.00,34 749.00,34 818.50,2018
03.03.2018,31.1035,105 307.50,106 887.00,2018
03.03.2018,100.00,292 677.00,301 457.00,2018
02.03.2018,1.00,4 355.00,4 376.50,2018
02.03.2018,2.00,7 608.50,7 639.00,2018
02.03.2018,5.00,17 651.00,17 704.00,2018
02.03.2018,10.00,34 457.00,34 526.00,2018
02.03.2018,31.1035,104 400.50,105 966.50,2018
02.03.2018,100.00,289 761.50,298 454.50,2018
01.03.2018,1.00,4 377.00,4 399.00,2018
01.03.2018,2.00,7 652.50,7 683.00,2018
01.03.2018,5.00,17 762.00,17 815.00,2018
01.03.2018,10.00,34 679.00,34 748.50,2018
01.03.2018,31.1035,105 090.00,106 666.50,2018
01.03.2018,100.00,291 978.50,300 737.50,2018
28.02.2018,1.00,4 393.00,4 415.00,2018
28.02.2018,2.00,7 684.50,7 715.50,2018
28.02.2018,5.00,17 842.50,17 896.00,2018
28.02.2018,10.00,34 840.00,34 909.50,2018
28.02.2018,31.1035,105 590.00,107 174.00,2018
28.02.2018,100.00,293 585.00,302 392.50,2018
27.02.2018,1.00,4 409.00,4 431.00,2018
27.02.2018,2.00,7 716.50,7 747.00,2018
27.02.2018,5.00,17 922.00,17 976.00,2018
27.02.2018,10.00,34 999.50,35 069.50,2018
27.02.2018,31.1035,106 086.00,107 677.00,2018
27.02.2018,100.00,295 179.00,304 034.50,2018
26.02.2018,1.00,4 391.50,4 413.50,2018
26.02.2018,2.00,7 681.50,7 712.00,2018
26.02.2018,5.00,17 834.50,17 888.00,2018
26.02.2018,10.00,34 823.50,34 893.50,2018
26.02.2018,31.1035,105 540.00,107 123.00,2018
26.02.2018,100.00,293 424.00,302 227.00,2018
22.02.2018,1.00,4 404.50,4 426.50,2018
22.02.2018,2.00,7 707.50,7 738.50,2018
22.02.2018,5.00,17 900.00,17 954.00,2018
22.02.2018,10.00,34 955.00,35 025.00,2018
22.02.2018,31.1035,105 948.00,107 537.50,2018
22.02.2018,100.00,294 736.50,303 578.50,2018
21.02.2018,1.00,4 425.00,4 447.00,2018
21.02.2018,2.00,7 748.50,7 779.50,2018
21.02.2018,5.00,18 002.50,18 056.50,2018
21.02.2018,10.00,35 160.00,35 230.50,2018
21.02.2018,31.1035,106 585.00,108 183.50,2018
21.02.2018,100.00,296 784.00,305 687.50,2018
20.02.2018,1.00,4 442.00,4 464.00,2018
20.02.2018,2.00,7 782.50,7 813.50,2018
20.02.2018,5.00,18 088.50,18 142.50,2018
20.02.2018,10.00,35 332.00,35 402.50,2018
20.02.2018,31.1035,107 118.00,108 725.00,2018
20.02.2018,100.00,298 498.50,307 453.50,2018
19.02.2018,1.00,4 454.00,4 476.00,2018
19.02.2018,2.00,7 806.50,7 838.00,2018
19.02.2018,5.00,18 149.50,18 203.50,2018
19.02.2018,10.00,35 453.50,35 524.50,2018
19.02.2018,31.1035,107 496.00,109 108.50,2018
19.02.2018,100.00,299 713.00,308 704.50,2018
16.02.2018,1.00,4 449.50,4 472.00,2018
16.02.2018,2.00,7 798.00,7 829.00,2018
16.02.2018,5.00,18 127.50,18 182.00,2018
16.02.2018,10.00,35 410.50,35 481.50,2018
16.02.2018,31.1035,107 362.00,108 972.50,2018
16.02.2018,100.00,299 282.50,308 260.50,2018
15.02.2018,1.00,4 421.50,4 443.50,2018
15.02.2018,2.00,7 741.50,7 772.50,2018
15.02.2018,5.00,17 986.00,18 040.00,2018
15.02.2018,10.00,35 127.50,35 197.50,2018
15.02.2018,31.1035,106 482.50,108 080.00,2018
15.02.2018,100.00,296 455.50,305 349.00,2018
14.02.2018,1.00,4 406.50,4 428.50,2018
14.02.2018,2.00,7 711.50,7 742.50,2018
14.02.2018,5.00,17 910.50,17 964.00,2018
14.02.2018,10.00,34 976.00,35 046.00,2018
14.02.2018,31.1035,106 013.00,107 603.00,2018
14.02.2018,100.00,294 945.00,303 793.50,2018
13.02.2018,1.00,4 422.00,4 444.00,2018
13.02.2018,2.00,7 742.50,7 773.50,2018
13.02.2018,5.00,17 988.50,18 042.50,2018
13.02.2018,10.00,35 132.00,35 202.50,2018
13.02.2018,31.1035,106 497.50,108 095.00,2018
13.02.2018,100.00,296 503.00,305 398.00,2018
12.02.2018,1.00,4 402.00,4 424.00,2018
12.02.2018,2.00,7 702.50,7 733.00,2018
12.02.2018,5.00,17 887.00,17 940.50,2018
12.02.2018,10.00,34 929.00,34 998.50,2018
12.02.2018,31.1035,105 866.50,107 454.50,2018
12.02.2018,100.00,294 474.00,303 308.00,2018
09.02.2018,1.00,4 394.50,4 416.50,2018
09.02.2018,2.00,7 688.00,7 719.00,2018
09.02.2018,5.00,17 851.00,17 904.50,2018
09.02.2018,10.00,34 857.00,34 926.50,2018
09.02.2018,31.1035,105 643.00,107 227.50,2018
09.02.2018,100.00,293 756.00,302 568.50,2018
08.02.2018,1.00,4 411.50,4 433.50,2018
08.02.2018,2.00,7 721.50,7 752.00,2018
08.02.2018,5.00,17 935.00,17 988.50,2018
08.02.2018,10.00,35 024.50,35 094.50,2018
08.02.2018,31.1035,106 164.00,107 756.50,2018
08.02.2018,100.00,295 430.50,304 293.50,2018
07.02.2018,1.00,4 420.50,4 442.50,2018
07.02.2018,2.00,7 739.50,7 770.50,2018
07.02.2018,5.00,17 980.50,18 034.50,2018
07.02.2018,10.00,35 116.50,35 186.50,2018
07.02.2018,31.1035,106 448.50,108 045.50,2018
07.02.2018,100.00,296 346.00,305 236.00,2018
06.02.2018,1.00,4 426.50,4 449.00,2018
06.02.2018,2.00,7 752.00,7 783.00,2018
06.02.2018,5.00,18 012.50,18 066.50,2018
06.02.2018,10.00,35 180.00,35 250.50,2018
06.02.2018,31.1035,106 646.50,108 246.00,2018
06.02.2018,100.00,296 981.00,305 890.50,2018
05.02.2018,1.00,4 421.00,4 443.00,2018
05.02.2018,2.00,7 740.50,7 771.50,2018
05.02.2018,5.00,17 983.00,18 037.00,2018
05.02.2018,10.00,35 120.50,35 191.00,2018
05.02.2018,31.1035,106 462.50,108 059.00,2018
05.02.2018,100.00,296 389.50,305 281.50,2018
02.02.2018,1.00,4 442.50,4 464.50,2018
02.02.2018,2.00,7 783.50,7 815.00,2018
02.02.2018,5.00,18 091.50,18 146.00,2018
02.02.2018,10.00,35 338.50,35 409.00,2018
02.02.2018,31.1035,107 138.00,108 745.00,2018
02.02.2018,100.00,298 562.50,307 519.00,2018
01.02.2018,1.00,4 448.00,4 470.50,2018
01.02.2018,2.00,7 795.00,7 826.00,2018
01.02.2018,5.00,18 120.00,18 174.00,2018
01.02.2018,10.00,35 394.50,35 465.50,2018
01.02.2018,31.1035,107 313.00,108 922.50,2018
01.02.2018,100.00,299 124.50,308 098.00,2018
31.01.2018,1.00,4 447.50,4 470.00,2018
31.01.2018,2.00,7 794.00,7 825.50,2018
31.01.2018,5.00,18 118.00,18 172.50,2018
31.01.2018,10.00,35 391.50,35 462.00,2018
31.01.2018,31.1035,107 302.50,108 912.00,2018
31.01.2018,100.00,299 091.50,308 064.00,2018
30.01.2018,1.00,4 445.50,4 467.50,2018
30.01.2018,2.00,7 789.50,7 821.00,2018
30.01.2018,5.00,18 106.50,18 161.00,2018
30.01.2018,10.00,35 368.00,35 439.00,2018
30.01.2018,31.1035,107 231.00,108 839.50,2018
30.01.2018,100.00,298 860.50,307 826.50,2018
29.01.2018,1.00,4 466.00,4 488.00,2018
29.01.2018,2.00,7 830.50,7 861.50,2018
29.01.2018,5.00,18 209.00,18 263.50,2018
29.01.2018,10.00,35 573.00,35 644.00,2018
29.01.2018,31.1035,107 867.00,109 485.00,2018
29.01.2018,100.00,300 905.50,309 932.50,2018
26.01.2018,1.00,4 470.00,4 492.50,2018
26.01.2018,2.00,7 838.50,7 870.00,2018
26.01.2018,5.00,18 230.00,18 284.50,2018
26.01.2018,10.00,35 615.00,35 686.00,2018
26.01.2018,31.1035,107 997.00,109 616.50,2018
26.01.2018,100.00,301 323.00,310 362.50,2018
25.01.2018,1.00,4 467.50,4 490.00,2018
25.01.2018,2.00,7 834.00,7 865.50,2018
25.01.2018,5.00,18 218.50,18 273.50,2018
25.01.2018,10.00,35 592.50,35 663.50,2018
25.01.2018,31.1035,107 927.50,109 546.50,2018
25.01.2018,100.00,301 100.50,310 133.50,2018
24.01.2018,1.00,4 435.50,4 458.00,2018
24.01.2018,2.00,7 770.00,7 801.00,2018
24.01.2018,5.00,18 057.00,18 111.50,2018
24.01.2018,10.00,35 269.50,35 340.00,2018
24.01.2018,31.1035,106 923.50,108 527.50,2018
24.01.2018,100.00,297 873.00,306 809.00,2018
23.01.2018,1.00,4 461.50,4 484.00,2018
23.01.2018,2.00,7 821.50,7 853.00,2018
23.01.2018,5.00,18 187.00,18 242.00,2018
23.01.2018,10.00,35 529.50,35 600.50,2018
23.01.2018,31.1035,107 732.00,109 348.00,2018
23.01.2018,100.00,300 471.00,309 485.50,2018
22.01.2018,1.00,4 466.50,4 489.00,2018
22.01.2018,2.00,7 832.00,7 863.50,2018
22.01.2018,5.00,18 213.50,18 268.00,2018
22.01.2018,10.00,35 582.00,35 653.00,2018
22.01.2018,31.1035,107 895.00,109 513.00,2018
22.01.2018,100.00,300 995.00,310 025.00,2018
19.01.2018,1.00,4 464.50,4 487.00,2018
19.01.2018,2.00,7 828.00,7 859.50,2018
19.01.2018,5.00,18 203.50,18 258.00,2018
19.01.2018,10.00,35 562.00,35 633.00,2018
19.01.2018,31.1035,107 832.50,109 450.00,2018
19.01.2018,100.00,300 794.50,309 818.50,2018
18.01.2018,1.00,4 472.00,4 494.00,2018
18.01.2018,2.00,7 842.50,7 873.50,2018
18.01.2018,5.00,18 239.00,18 294.00,2018
18.01.2018,10.00,35 633.50,35 705.00,2018
18.01.2018,31.1035,108 054.50,109 675.50,2018
18.01.2018,100.00,301 509.50,310 554.50,2018
17.01.2018,1.00,4 466.00,4 488.50,2018
17.01.2018,2.00,7 831.00,7 862.50,2018
17.01.2018,5.00,18 210.50,18 265.50,2018
17.01.2018,10.00,35 576.50,35 647.50,2018
17.01.2018,31.1035,107 877.50,109 496.00,2018
17.01.2018,100.00,300 940.50,309 968.50,2018
16.01.2018,1.00,4 478.50,4 501.00,2018
16.01.2018,2.00,7 856.00,7 887.50,2018
16.01.2018,5.00,18 273.50,18 328.00,2018
16.01.2018,10.00,35 701.50,35 773.00,2018
16.01.2018,31.1035,108 266.00,109 890.00,2018
16.01.2018,100.00,302 189.00,311 254.50,2018
15.01.2018,1.00,4 450.00,4 472.00,2018
15.01.2018,2.00,7 798.50,7 829.50,2018
15.01.2018,5.00,18 129.00,18 183.50,2018
15.01.2018,10.00,35 413.00,35 484.00,2018
15.01.2018,31.1035,107 369.50,108 980.50,2018
15.01.2018,100.00,299 307.00,308 286.00,2018
12.01.2018,1.00,4 435.50,4 457.50,2018
12.01.2018,2.00,7 769.50,7 801.00,2018
12.01.2018,5.00,18 056.50,18 110.50,2018
12.01.2018,10.00,35 268.00,35 338.50,2018
12.01.2018,31.1035,106 919.50,108 523.50,2018
12.01.2018,100.00,297 860.50,306 796.00,2018
11.01.2018,1.00,4 425.50,4 447.50,2018
11.01.2018,2.00,7 749.50,7 780.50,2018
11.01.2018,5.00,18 006.00,18 060.00,2018
11.01.2018,10.00,35 167.00,35 237.50,2018
11.01.2018,31.1035,106 606.00,108 205.50,2018
11.01.2018,100.00,296 852.50,305 758.00,2018
10.01.2018,1.00,4 397.50,4 419.50,2018
10.01.2018,2.00,7 693.50,7 724.50,2018
10.01.2018,5.00,17 865.00,17 918.50,2018
10.01.2018,10.00,34 885.00,34 954.50,2018
10.01.2018,31.1035,105 729.50,107 315.50,2018
10.01.2018,100.00,294 056.00,302 877.50,2018
09.01.2018,1.00,4 414.50,4 436.50,2018
09.01.2018,2.00,7 728.00,7 759.00,2018
09.01.2018,5.00,17 951.00,18 005.00,2018
09.01.2018,10.00,35 057.50,35 127.50,2018
09.01.2018,31.1035,106 265.50,107 859.50,2018
09.01.2018,100.00,295 779.50,304 652.50,2018
08.01.2018,1.00,4 409.50,4 431.50,2018
08.01.2018,2.00,7 717.50,7 748.50,2018
08.01.2018,5.00,17 925.50,17 979.50,2018
08.01.2018,10.00,35 006.00,35 076.00,2018
08.01.2018,31.1035,106 106.00,107 698.00,2018
08.01.2018,100.00,295 266.50,304 124.50,2018
05.01.2018,1.00,4 399.50,4 421.50,2018
05.01.2018,2.00,7 698.00,7 729.00,2018
05.01.2018,5.00,17 876.50,17 930.00,2018
05.01.2018,10.00,34 907.50,34 977.50,2018
05.01.2018,31.1035,105 800.50,107 387.50,2018
05.01.2018,100.00,294 283.50,303 112.00,2018
04.01.2018,1.00,4 401.00,4 423.00,2018
04.01.2018,2.00,7 700.50,7 731.50,2018
04.01.2018,5.00,17 883.00,17 936.50,2018
04.01.2018,10.00,34 921.00,34 991.00,2018
04.01.2018,31.1035,105 842.00,107 429.50,2018
04.01.2018,100.00,294 417.00,303 249.50,2018
31.12.2019,1.00,4 880.00,4 904.50,2019
31.12.2019,2.00,8 659.00,8 694.00,2019
31.12.2019,5.00,20 294.00,20 355.00,2019
31.12.2019,10.00,39 743.50,39 823.00,2019
31.12.2019,31.1035,120 818.00,122 630.50,2019
31.12.2019,100.00,342 543.50,352 819.50,2019
30.12.2019,1.00,4 875.50,4 900.00,2019
30.12.2019,2.00,8 650.00,8 684.50,2019
30.12.2019,5.00,20 270.50,20 331.50,2019
30.12.2019,10.00,39 696.50,39 775.50,2019
30.12.2019,31.1035,120 672.00,122 482.00,2019
30.12.2019,100.00,342 074.00,352 336.00,2019
27.12.2019,1.00,4 832.00,4 856.00,2019
27.12.2019,2.00,8 562.50,8 597.00,2019
27.12.2019,5.00,20 051.00,20 111.00,2019
27.12.2019,10.00,39 257.00,39 335.50,2019
27.12.2019,31.1035,119 307.00,121 096.50,2019
27.12.2019,100.00,337 686.00,347 816.50,2019
26.12.2019,1.00,4 834.50,4 858.50,2019
26.12.2019,2.00,8 567.50,8 601.50,2019
26.12.2019,5.00,20 063.00,20 123.00,2019
26.12.2019,10.00,39 281.00,39 359.50,2019
26.12.2019,31.1035,119 382.00,121 173.00,2019
26.12.2019,100.00,337 927.00,348 064.50,2019
25.12.2019,1.00,4 834.50,4 858.50,2019
25.12.2019,2.00,8 567.50,8 602.00,2019
25.12.2019,5.00,20 063.50,20 124.00,2019
25.12.2019,10.00,39 282.50,39 361.00,2019
25.12.2019,31.1035,119 386.50,121 177.00,2019
25.12.2019,100.00,337 940.50,348 078.50,2019
24.12.2019,1.00,4 815.00,4 839.00,2019
24.12.2019,2.00,8 528.50,8 562.50,2019
24.12.2019,5.00,19 965.50,20 025.00,2019
24.12.2019,10.00,39 085.50,39 164.00,2019
24.12.2019,31.1035,118 775.50,120 557.00,2019
24.12.2019,100.00,335 976.50,346 056.00,2019
23.12.2019,1.00,4 809.50,4 833.50,2019
23.12.2019,2.00,8 518.00,8 552.00,2019
23.12.2019,5.00,19 939.00,19 999.00,2019
23.12.2019,10.00,39 033.00,39 111.00,2019
23.12.2019,31.1035,118 612.00,120 391.00,2019
23.12.2019,100.00,335 451.00,345 514.50,2019
20.12.2019,1.00,4 804.50,4 828.50,2019
20.12.2019,2.00,8 508.00,8 542.00,2019
20.12.2019,5.00,19 914.00,19 973.50,2019
20.12.2019,10.00,38 982.50,39 060.50,2019
20.12.2019,31.1035,118 455.50,120 232.50,2019
20.12.2019,100.00,334 948.00,344 996.50,2019
19.12.2019,1.00,4 799.00,4 823.00,2019
19.12.2019,2.00,8 496.50,8 530.50,2019
19.12.2019,5.00,19 884.50,19 944.00,2019
19.12.2019,10.00,38 923.50,39 001.50,2019
19.12.2019,31.1035,118 272.50,120 046.50,2019
19.12.2019,100.00,334 360.00,344 390.50,2019
18.12.2019,1.00,4 802.50,4 826.50,2019
18.12.2019,2.00,8 504.00,8 538.00,2019
18.12.2019,5.00,19 904.00,19 963.50,2019
18.12.2019,10.00,38 962.50,39 040.50,2019
18.12.2019,31.1035,118 393.50,120 169.50,2019
18.12.2019,100.00,334 749.00,344 791.50,2019
17.12.2019,1.00,4 807.50,4 831.50,2019
17.12.2019,2.00,8 513.50,8 547.50,2019
17.12.2019,5.00,19 927.00,19 987.00,2019
17.12.2019,10.00,39 009.50,39 087.50,2019
17.12.2019,31.1035,118 539.50,120 317.50,2019
17.12.2019,100.00,335 217.00,345 273.50,2019
16.12.2019,1.00,4 782.50,4 806.50,2019
16.12.2019,2.00,8 464.00,8 497.50,2019
16.12.2019,5.00,19 802.50,19 862.00,2019
16.12.2019,10.00,38 760.00,38 837.50,2019
16.12.2019,31.1035,117 764.50,119 531.00,2019
16.12.2019,100.00,332 725.50,342 707.50,2019
13.12.2019,1.00,4 785.50,4 809.00,2019
13.12.2019,2.00,8 469.50,8 503.00,2019
13.12.2019,5.00,19 816.50,19 876.00,2019
13.12.2019,10.00,38 788.00,38 865.50,2019
13.12.2019,31.1035,117 851.00,119 618.50,2019
13.12.2019,100.00,333 003.50,342 994.00,2019
12.12.2019,1.00,4 783.00,4 807.00,2019
12.12.2019,2.00,8 465.00,8 498.50,2019
12.12.2019,5.00,19 805.00,19 864.50,2019
12.12.2019,10.00,38 765.50,38 843.00,2019
12.12.2019,31.1035,117 781.00,119 547.50,2019
12.12.2019,100.00,332 779.00,342 762.50,2019
11.12.2019,1.00,4 779.00,4 802.50,2019
11.12.2019,2.00,8 456.50,8 490.50,2019
11.12.2019,5.00,19 784.00,19 843.50,2019
