Дата,"Мерные золотые слитки, г.","Цена обратного выкупа, сом","Цена продажи, сом",Год
18.10.2022,5.00,23 957.00,26 357.50,2022
18.10.2022,10.00,47 004.50,48 258.00,2022
18.10.2022,31.1035,143 387.50,166 276.00,2022
18.10.2022,100.00,450 715.50,464 237.00,2022
17.10.2022,1.00,5 832.00,6 404.50,2022
17.10.2022,2.00,10 387.50,11 489.50,2022
17.10.2022,5.00,23 979.50,26 357.50,2022
17.10.2022,10.00,47 049.00,48 258.00,2022
17.10.2022,31.1035,143 526.00,166 276.00,2022
17.10.2022,100.00,451 161.50,464 696.00,2022
14.10.2022,1.00,5 829.50,6 404.50,2022
14.10.2022,2.00,10 382.00,11 489.50,2022
14.10.2022,5.00,23 965.50,26 357.50,2022
14.10.2022,10.00,47 021.00,48 258.00,2022
14.10.2022,31.1035,143 439.50,166 276.00,2022
14.10.2022,100.00,450 883.50,464 410.00,2022
13.10.2022,1.00,5 876.50,6 404.00,2022
13.10.2022,2.00,10 476.50,11 494.50,2022
13.10.2022,5.00,24 202.00,26 363.50,2022
13.10.2022,10.00,47 495.00,51 116.50,2022
13.10.2022,31.1035,144 911.00,177 146.00,2022
13.10.2022,100.00,455 614.00,469 282.00,2022
12.10.2022,1.00,5 808.00,6 404.00,2022
12.10.2022,2.00,10 339.50,11 494.50,2022
12.10.2022,5.00,23 857.50,26 363.50,2022
12.10.2022,10.00,46 806.00,51 116.50,2022
12.10.2022,31.1035,142 770.50,177 146.00,2022
12.10.2022,100.00,448 732.50,462 194.50,2022
11.10.2022,1.00,5 788.00,6 404.00,2022
11.10.2022,2.00,10 299.00,11 494.50,2022
11.10.2022,5.00,23 756.50,26 363.50,2022
11.10.2022,10.00,46 603.00,51 116.50,2022
11.10.2022,31.1035,142 141.50,177 146.00,2022
11.10.2022,100.00,446 709.00,460 110.50,2022
10.10.2022,1.00,5 835.00,6 404.00,2022
10.10.2022,2.00,10 393.00,11 494.50,2022
10.10.2022,5.00,23 992.50,26 363.50,2022
10.10.2022,10.00,47 075.50,51 116.50,2022
10.10.2022,31.1035,143 607.50,177 146.00,2022
10.10.2022,100.00,451 423.00,464 966.00,2022
07.10.2022,1.00,5 836.00,6 404.00,2022
07.10.2022,2.00,10 395.00,11 494.50,2022
07.10.2022,5.00,23 997.50,26 363.50,2022
07.10.2022,10.00,47 085.00,51 116.50,2022
07.10.2022,31.1035,143 638.00,177 146.00,2022
07.10.2022,100.00,451 520.50,465 066.00,2022
06.10.2022,1.00,5 792.50,6 404.00,2022
06.10.2022,2.00,10 308.00,11 494.50,2022
06.10.2022,5.00,23 779.50,26 363.50,2022
06.10.2022,10.00,46 649.00,51 116.50,2022
06.10.2022,31.1035,142 284.00,177 146.00,2022
06.10.2022,100.00,447 167.00,460 582.00,2022
05.10.2022,1.00,5 825.50,6 404.00,2022
05.10.2022,2.00,10 374.50,11 494.50,2022
05.10.2022,5.00,23 946.00,26 363.50,2022
05.10.2022,10.00,46 982.50,51 116.50,2022
05.10.2022,31.1035,143 319.50,177 146.00,2022
05.10.2022,100.00,450 497.00,464 012.00,2022
04.10.2022,1.00,5 702.00,6 404.00,2022
04.10.2022,2.00,10 126.50,11 494.50,2022
04.10.2022,5.00,23 323.00,26 363.50,2022
04.10.2022,10.00,45 736.50,51 116.50,2022
04.10.2022,31.1035,139 449.50,177 146.00,2022
04.10.2022,100.00,438 054.50,459 222.50,2022
03.10.2022,1.00,5 710.50,6 404.00,2022
03.10.2022,2.00,10 144.00,11 494.50,2022
03.10.2022,5.00,23 366.50,26 363.50,2022
03.10.2022,10.00,45 823.50,51 116.50,2022
03.10.2022,31.1035,139 719.50,177 146.00,2022
03.10.2022,100.00,438 922.50,459 222.50,2022
30.09.2022,1.00,5 667.00,6 404.00,2022
30.09.2022,2.00,10 057.50,11 494.50,2022
30.09.2022,5.00,23 149.00,26 363.50,2022
30.09.2022,10.00,45 389.00,51 116.50,2022
30.09.2022,31.1035,138 370.00,177 146.00,2022
30.09.2022,100.00,434 584.00,459 222.50,2022
29.09.2022,1.00,5 665.00,6 404.00,2022
29.09.2022,2.00,10 053.00,11 494.50,2022
29.09.2022,5.00,23 137.50,26 363.50,2022
29.09.2022,10.00,45 365.00,51 116.50,2022
29.09.2022,31.1035,138 296.50,177 146.00,2022
29.09.2022,100.00,434 347.00,459 222.50,2022
28.09.2022,1.00,5 631.50,6 404.00,2022
28.09.2022,2.00,9 986.50,11 494.50,2022
28.09.2022,5.00,22 969.50,26 363.50,2022
28.09.2022,10.00,45 030.00,51 116.50,2022
28.09.2022,31.1035,137 255.50,177 146.00,2022
28.09.2022,100.00,431 000.50,459 222.50,2022
27.09.2022,1.00,5 706.00,6 404.00,2022
27.09.2022,2.00,10 134.50,11 494.50,2022
27.09.2022,5.00,23 343.00,26 363.50,2022
27.09.2022,10.00,45 776.50,51 116.50,2022
27.09.2022,31.1035,139 574.50,177 146.00,2022
27.09.2022,100.00,438 457.00,459 222.50,2022
26.09.2022,1.00,5 711.00,6 404.00,2022
26.09.2022,2.00,10 145.50,11 494.50,2022
26.09.2022,5.00,23 370.00,26 363.50,2022
26.09.2022,10.00,45 830.00,51 116.50,2022
26.09.2022,31.1035,139 740.50,177 146.00,2022
26.09.2022,100.00,438 990.00,459 222.50,2022
23.09.2022,1.00,5 783.50,6 404.00,2022
23.09.2022,2.00,10 290.00,11 494.50,2022
23.09.2022,5.00,23 734.00,26 363.50,2022
23.09.2022,10.00,46 558.50,51 116.50,2022
23.09.2022,31.1035,142 002.00,177 146.00,2022
23.09.2022,100.00,446 261.00,459 648.50,2022
22.09.2022,1.00,5 765.00,6 404.00,2022
22.09.2022,2.00,10 253.00,11 494.50,2022
22.09.2022,5.00,23 640.00,26 363.50,2022
22.09.2022,10.00,46 370.50,51 116.50,2022
22.09.2022,31.1035,141 419.00,177 146.00,2022
22.09.2022,100.00,444 387.50,459 222.50,2022
21.09.2022,1.00,5 741.50,6 404.00,2022
21.09.2022,2.00,10 206.50,11 494.50,2022
21.09.2022,5.00,23 524.00,26 363.50,2022
21.09.2022,10.00,46 138.50,51 116.50,2022
21.09.2022,31.1035,140 699.00,177 146.00,2022
21.09.2022,100.00,442 071.00,459 222.50,2022
20.09.2022,1.00,5 738.50,6 404.00,2022
20.09.2022,2.00,10 200.50,11 494.50,2022
20.09.2022,5.00,23 508.50,26 363.50,2022
20.09.2022,10.00,46 107.50,51 116.50,2022
20.09.2022,31.1035,140 602.00,177 146.00,2022
20.09.2022,100.00,441 759.50,459 222.50,2022
19.09.2022,1.00,5 738.50,6 404.00,2022
19.09.2022,2.00,10 200.50,11 494.50,2022
19.09.2022,5.00,23 509.00,26 363.50,2022
19.09.2022,10.00,46 108.50,51 116.50,2022
19.09.2022,31.1035,140 605.50,177 146.00,2022
19.09.2022,100.00,441 771.00,459 222.50,2022
16.09.2022,1.00,5 802.00,6 404.00,2022
16.09.2022,2.00,10 327.00,11 494.50,2022
16.09.2022,5.00,23 826.50,26 363.50,2022
16.09.2022,10.00,46 744.00,51 116.50,2022
16.09.2022,31.1035,142 578.50,177 146.00,2022
16.09.2022,100.00,448 114.50,461 557.50,2022
15.09.2022,1.00,6 358.50,7 165.00,2022
15.09.2022,2.00,11 066.00,13 211.50,2022
15.09.2022,5.00,25 000.50,29 431.50,2022
15.09.2022,10.00,47 506.50,51 116.50,2022
15.09.2022,31.1035,144 947.50,177 146.00,2022
15.09.2022,100.00,455 730.00,469 402.00,2022
14.09.2022,1.00,6 369.00,7 165.00,2022
14.09.2022,2.00,11 086.50,13 211.50,2022
14.09.2022,5.00,25 053.00,29 431.50,2022
14.09.2022,10.00,47 611.50,51 116.50,2022
14.09.2022,31.1035,145 273.50,177 146.00,2022
14.09.2022,100.00,456 778.50,470 482.00,2022
13.09.2022,1.00,6 431.00,7 165.00,2022
13.09.2022,2.00,11 211.00,13 211.50,2022
13.09.2022,5.00,25 365.50,29 431.50,2022
13.09.2022,10.00,48 237.00,51 116.50,2022
13.09.2022,31.1035,147 215.50,177 146.00,2022
13.09.2022,100.00,463 022.00,476 912.50,2022
12.09.2022,1.00,6 402.00,7 165.00,2022
12.09.2022,2.00,11 153.00,13 211.50,2022
12.09.2022,5.00,25 219.50,29 431.50,2022
12.09.2022,10.00,47 945.00,51 116.50,2022
12.09.2022,31.1035,146 308.00,177 146.00,2022
12.09.2022,100.00,460 105.00,473 908.00,2022
09.09.2022,1.00,6 381.00,7 165.00,2022
09.09.2022,2.00,11 111.50,13 211.50,2022
09.09.2022,5.00,25 115.00,29 431.50,2022
09.09.2022,10.00,47 735.50,51 116.50,2022
09.09.2022,31.1035,145 658.00,177 146.00,2022
09.09.2022,100.00,458 016.00,471 756.50,2022
08.09.2022,1.00,6 333.50,7 165.00,2022
08.09.2022,2.00,11 016.00,13 211.50,2022
08.09.2022,5.00,24 875.50,29 431.50,2022
08.09.2022,10.00,47 256.50,51 116.50,2022
08.09.2022,31.1035,144 170.50,177 146.00,2022
08.09.2022,100.00,453 233.00,466 830.00,2022
07.09.2022,1.00,6 318.00,7 165.00,2022
07.09.2022,2.00,10 985.00,13 211.50,2022
07.09.2022,5.00,24 796.50,29 431.50,2022
07.09.2022,10.00,47 099.00,51 116.50,2022
07.09.2022,31.1035,143 681.00,177 146.00,2022
07.09.2022,100.00,451 660.00,465 209.50,2022
06.09.2022,1.00,6 335.00,7 165.00,2022
06.09.2022,2.00,11 019.00,13 211.50,2022
06.09.2022,5.00,24 883.50,29 431.50,2022
06.09.2022,10.00,47 272.50,51 116.50,2022
06.09.2022,31.1035,144 219.50,177 146.00,2022
06.09.2022,100.00,453 390.00,466 992.00,2022
05.09.2022,1.00,6 335.00,7 165.00,2022
05.09.2022,2.00,11 019.00,13 211.50,2022
05.09.2022,5.00,24 883.50,29 431.50,2022
05.09.2022,10.00,47 272.50,51 116.50,2022
05.09.2022,31.1035,144 219.50,177 146.00,2022
05.09.2022,100.00,453 390.00,466 991.50,2022
02.09.2022,1.00,6 282.00,7 165.00,2022
02.09.2022,2.00,10 912.50,13 211.50,2022
02.09.2022,5.00,24 615.00,29 431.50,2022
02.09.2022,10.00,46 735.50,51 116.50,2022
02.09.2022,31.1035,142 553.00,177 146.00,2022
02.09.2022,100.00,448 033.00,461 474.00,2022
01.09.2022,1.00,6 333.00,7 165.00,2022
01.09.2022,2.00,11 015.00,13 211.50,2022
01.09.2022,5.00,24 873.00,29 431.50,2022
01.09.2022,10.00,47 251.50,51 116.50,2022
01.09.2022,31.1035,144 154.50,177 146.00,2022
01.09.2022,100.00,453 182.00,466 777.50,2022
30.08.2022,1.00,6 424.50,7 165.00,2022
30.08.2022,2.00,11 198.00,13 211.50,2022
30.08.2022,5.00,25 332.50,29 431.50,2022
30.08.2022,10.00,48 170.50,51 116.50,2022
30.08.2022,31.1035,147 009.00,177 146.00,2022
30.08.2022,100.00,462 359.00,476 230.00,2022
29.08.2022,1.00,6 423.50,7 165.00,2022
29.08.2022,2.00,11 196.00,13 211.50,2022
29.08.2022,5.00,25 328.00,29 431.50,2022
29.08.2022,10.00,48 161.50,51 116.50,2022
29.08.2022,31.1035,146 981.00,177 146.00,2022
29.08.2022,100.00,462 268.00,476 136.00,2022
26.08.2022,1.00,6 412.50,7 165.00,2022
26.08.2022,2.00,11 174.00,13 211.50,2022
26.08.2022,5.00,25 272.50,29 431.50,2022
26.08.2022,10.00,48 050.00,51 116.50,2022
26.08.2022,31.1035,146 635.50,177 146.00,2022
26.08.2022,100.00,461 157.50,474 992.00,2022
25.08.2022,1.00,6 387.00,7 165.00,2022
25.08.2022,2.00,11 123.50,13 211.50,2022
25.08.2022,5.00,25 145.50,29 431.50,2022
25.08.2022,10.00,47 797.00,51 116.50,2022
25.08.2022,31.1035,145 848.50,177 146.00,2022
25.08.2022,100.00,458 627.00,472 386.00,2022
24.08.2022,1.00,6 391.50,7 165.00,2022
24.08.2022,2.00,11 132.00,13 211.50,2022
24.08.2022,5.00,25 167.00,29 431.50,2022
24.08.2022,10.00,47 840.00,51 116.50,2022
24.08.2022,31.1035,145 981.50,177 146.00,2022
24.08.2022,100.00,459 056.00,472 827.50,2022
23.08.2022,1.00,6 380.50,7 165.00,2022
23.08.2022,2.00,11 110.50,13 211.50,2022
23.08.2022,5.00,25 112.50,29 431.50,2022
23.08.2022,10.00,47 731.00,51 116.50,2022
23.08.2022,31.1035,145 643.00,177 146.00,2022
23.08.2022,100.00,457 967.50,471 706.50,2022
22.08.2022,1.00,6 439.00,7 165.00,2022
22.08.2022,2.00,11 226.50,13 211.50,2022
22.08.2022,5.00,25 405.00,29 431.50,2022
22.08.2022,10.00,48 315.50,51 116.50,2022
22.08.2022,31.1035,147 459.00,177 146.00,2022
22.08.2022,100.00,463 805.50,477 719.50,2022
19.08.2022,1.00,6 489.50,7 165.00,2022
19.08.2022,2.00,11 328.50,13 211.50,2022
19.08.2022,5.00,25 661.00,29 431.50,2022
19.08.2022,10.00,48 827.00,51 116.50,2022
19.08.2022,31.1035,149 048.50,177 146.00,2022
19.08.2022,100.00,468 915.00,482 982.00,2022
18.08.2022,1.00,6 481.50,7 165.00,2022
18.08.2022,2.00,11 312.00,13 211.50,2022
18.08.2022,5.00,25 620.00,29 431.50,2022
18.08.2022,10.00,48 745.00,51 116.50,2022
18.08.2022,31.1035,148 793.50,177 146.00,2022
18.08.2022,100.00,468 095.50,482 138.50,2022
17.08.2022,1.00,6 514.00,7 165.00,2022
17.08.2022,2.00,11 377.50,13 211.50,2022
17.08.2022,5.00,25 784.50,29 431.50,2022
17.08.2022,10.00,49 074.50,51 116.50,2022
17.08.2022,31.1035,149 816.50,177 146.00,2022
17.08.2022,100.00,471 384.50,485 526.00,2022
16.08.2022,1.00,6 585.00,7 165.00,2022
16.08.2022,2.00,11 519.00,13 211.50,2022
16.08.2022,5.00,26 141.00,29 431.50,2022
16.08.2022,10.00,49 787.50,51 116.50,2022
16.08.2022,31.1035,152 030.50,177 146.00,2022
16.08.2022,100.00,478 503.50,492 858.50,2022
15.08.2022,1.00,6 604.50,7 165.00,2022
15.08.2022,2.00,11 558.50,13 211.50,2022
15.08.2022,5.00,26 239.50,29 431.50,2022
15.08.2022,10.00,49 984.50,51 116.50,2022
15.08.2022,31.1035,152 643.00,177 146.00,2022
15.08.2022,100.00,480 472.50,494 886.50,2022
12.08.2022,1.00,6 631.50,7 165.00,2022
12.08.2022,2.00,11 612.00,13 211.50,2022
12.08.2022,5.00,26 374.00,29 431.50,2022
12.08.2022,10.00,50 254.00,51 116.50,2022
12.08.2022,31.1035,153 479.00,177 146.00,2022
12.08.2022,100.00,483 159.00,497 653.50,2022
11.08.2022,1.00,6 625.50,7 165.00,2022
11.08.2022,2.00,11 600.00,13 211.50,2022
11.08.2022,5.00,26 344.00,29 431.50,2022
11.08.2022,10.00,50 193.50,51 116.50,2022
11.08.2022,31.1035,153 291.00,177 146.00,2022
11.08.2022,100.00,482 554.50,497 031.00,2022
10.08.2022,1.00,6 660.50,7 165.00,2022
10.08.2022,2.00,11 669.50,13 211.50,2022
10.08.2022,5.00,26 519.50,29 431.50,2022
10.08.2022,10.00,50 545.00,51 116.50,2022
10.08.2022,31.1035,154 382.50,177 146.00,2022
10.08.2022,100.00,486 064.00,500 646.00,2022
09.08.2022,1.00,6 640.50,7 165.00,2022
09.08.2022,2.00,11 630.00,13 211.50,2022
09.08.2022,5.00,26 419.50,29 431.50,2022
09.08.2022,10.00,50 344.00,51 116.50,2022
09.08.2022,31.1035,153 759.50,177 146.00,2022
09.08.2022,100.00,484 061.50,498 583.00,2022
08.08.2022,1.00,6 611.50,7 165.00,2022
08.08.2022,2.00,11 572.00,13 211.50,2022
08.08.2022,5.00,26 274.00,29 431.50,2022
08.08.2022,10.00,50 053.00,51 116.50,2022
08.08.2022,31.1035,152 855.50,177 146.00,2022
08.08.2022,100.00,481 155.00,495 589.50,2022
05.08.2022,1.00,6 639.00,7 165.00,2022
05.08.2022,2.00,11 627.50,13 211.50,2022
05.08.2022,5.00,26 413.00,29 431.50,2022
05.08.2022,10.00,50 332.00,51 116.50,2022
05.08.2022,31.1035,153 721.00,177 146.00,2022
05.08.2022,100.00,483 937.50,498 456.00,2022
04.08.2022,1.00,6 587.50,7 165.00,2022
04.08.2022,2.00,11 524.00,13 211.50,2022
04.08.2022,5.00,26 153.50,29 431.50,2022
04.08.2022,10.00,49 813.00,51 116.50,2022
04.08.2022,31.1035,152 109.00,177 146.00,2022
04.08.2022,100.00,478 756.00,493 118.50,2022
03.08.2022,1.00,6 637.00,7 165.00,2022
03.08.2022,2.00,11 623.00,13 211.50,2022
03.08.2022,5.00,26 401.50,29 431.50,2022
03.08.2022,10.00,50 309.00,51 116.50,2022
03.08.2022,31.1035,153 650.00,177 146.00,2022
03.08.2022,100.00,483 709.00,498 220.50,2022
02.08.2022,1.00,6 608.50,7 165.00,2022
02.08.2022,2.00,11 566.00,13 211.50,2022
02.08.2022,5.00,26 259.00,29 431.50,2022
02.08.2022,10.00,50 024.00,51 116.50,2022
02.08.2022,31.1035,152 765.00,177 146.00,2022
02.08.2022,100.00,480 864.00,495 290.00,2022
01.08.2022,1.00,6 568.50,7 165.00,2022
01.08.2022,2.00,11 486.50,13 211.50,2022
01.08.2022,5.00,26 059.00,29 431.50,2022
01.08.2022,10.00,49 623.50,51 116.50,2022
01.08.2022,31.1035,151 520.50,177 146.00,2022
01.08.2022,100.00,476 863.50,491 169.00,2022
29.07.2022,1.00,6 563.00,7 165.00,2022
29.07.2022,2.00,11 475.50,13 211.50,2022
29.07.2022,5.00,26 031.00,29 431.50,2022
29.07.2022,10.00,49 567.50,51 116.50,2022
29.07.2022,31.1035,151 347.50,177 146.00,2022
29.07.2022,100.00,476 306.50,490 596.00,2022
28.07.2022,1.00,6 420.00,7 165.00,2022
28.07.2022,2.00,11 188.50,13 211.50,2022
28.07.2022,5.00,25 309.50,29 431.50,2022
28.07.2022,10.00,48 125.00,51 116.50,2022
28.07.2022,31.1035,146 867.00,177 146.00,2022
28.07.2022,100.00,461 901.50,475 758.50,2022
27.07.2022,1.00,6 358.00,7 165.00,2022
27.07.2022,2.00,11 065.50,13 211.50,2022
27.07.2022,5.00,24 999.50,29 431.50,2022
27.07.2022,10.00,47 504.00,51 116.50,2022
27.07.2022,31.1035,144 939.00,177 146.00,2022
27.07.2022,100.00,455 704.50,469 375.50,2022
26.07.2022,1.00,6 325.50,7 310.50,2022
26.07.2022,2.00,11 000.00,13 687.00,2022
26.07.2022,5.00,24 835.00,30 710.50,2022
26.07.2022,10.00,47 176.00,54 701.50,2022
26.07.2022,31.1035,143 920.00,182 602.00,2022
26.07.2022,100.00,452 428.00,466 001.00,2022
25.07.2022,1.00,6 335.00,7 310.50,2022
25.07.2022,2.00,11 019.50,13 687.00,2022
25.07.2022,5.00,24 883.50,30 710.50,2022
25.07.2022,10.00,47 273.00,54 701.50,2022
25.07.2022,31.1035,144 221.00,182 602.00,2022
25.07.2022,100.00,453 396.00,466 997.50,2022
22.07.2022,1.00,6 249.50,7 310.50,2022
22.07.2022,2.00,10 848.00,13 687.00,2022
22.07.2022,5.00,24 453.00,30 710.50,2022
22.07.2022,10.00,46 411.00,54 701.50,2022
22.07.2022,31.1035,141 545.00,182 602.00,2022
22.07.2022,100.00,444 792.50,458 613.00,2022
21.07.2022,1.00,6 252.00,7 310.50,2022
21.07.2022,2.00,10 853.00,13 687.00,2022
21.07.2022,5.00,24 465.00,30 710.50,2022
21.07.2022,10.00,46 436.00,54 701.50,2022
21.07.2022,31.1035,141 621.50,182 602.00,2022
21.07.2022,100.00,445 038.00,458 613.00,2022
20.07.2022,1.00,6 266.00,7 310.50,2022
20.07.2022,2.00,10 881.50,13 687.00,2022
20.07.2022,5.00,24 537.00,30 710.50,2022
20.07.2022,10.00,46 579.00,54 701.50,2022
20.07.2022,31.1035,142 066.50,182 602.00,2022
20.07.2022,100.00,446 469.00,459 863.50,2022
19.07.2022,1.00,6 307.00,7 310.50,2022
19.07.2022,2.00,10 963.50,13 687.00,2022
19.07.2022,5.00,24 743.00,30 710.50,2022
19.07.2022,10.00,46 991.50,54 701.50,2022
19.07.2022,31.1035,143 346.50,182 602.00,2022
19.07.2022,100.00,450 584.50,464 102.00,2022
18.07.2022,1.00,6 322.50,7 310.50,2022
18.07.2022,2.00,10 994.50,13 687.00,2022
18.07.2022,5.00,24 820.50,30 710.50,2022
18.07.2022,10.00,47 146.50,54 701.50,2022
18.07.2022,31.1035,143 829.00,182 602.00,2022
18.07.2022,100.00,452 135.50,465 699.50,2022
15.07.2022,1.00,6 315.50,7 310.50,2022
15.07.2022,2.00,10 980.00,13 687.00,2022
15.07.2022,5.00,24 785.50,30 710.50,2022
15.07.2022,10.00,47 076.00,54 701.50,2022
15.07.2022,31.1035,143 610.00,182 602.00,2022
15.07.2022,100.00,451 431.00,464 974.00,2022
14.07.2022,1.00,6 370.50,7 310.50,2022
14.07.2022,2.00,11 090.00,13 687.00,2022
14.07.2022,5.00,25 061.50,30 710.50,2022
14.07.2022,10.00,47 629.00,54 701.50,2022
14.07.2022,31.1035,145 326.50,182 602.00,2022
14.07.2022,100.00,456 950.00,470 658.50,2022
13.07.2022,1.00,6 441.50,7 310.50,2022
13.07.2022,2.00,11 232.50,13 687.00,2022
13.07.2022,5.00,25 420.00,30 710.50,2022
13.07.2022,10.00,48 345.00,54 701.50,2022
13.07.2022,31.1035,147 551.00,182 602.00,2022
13.07.2022,100.00,464 101.50,478 025.00,2022
12.07.2022,1.00,6 503.50,7 310.50,2022
12.07.2022,2.00,11 356.50,13 687.00,2022
12.07.2022,5.00,25 731.50,30 710.50,2022
12.07.2022,10.00,48 968.00,54 701.50,2022
12.07.2022,31.1035,149 486.00,182 602.00,2022
12.07.2022,100.00,470 322.50,484 432.00,2022
08.07.2022,1.00,6 509.50,7 310.50,2022
08.07.2022,2.00,11 368.00,13 687.00,2022
08.07.2022,5.00,25 761.00,30 710.50,2022
08.07.2022,10.00,49 027.50,54 701.50,2022
08.07.2022,31.1035,149 670.50,182 602.00,2022
08.07.2022,100.00,470 916.00,485 043.50,2022
07.07.2022,1.00,6 365.00,7 310.50,2022
07.07.2022,2.00,11 079.00,13 687.00,2022
07.07.2022,5.00,25 033.00,30 710.50,2022
07.07.2022,10.00,47 572.00,54 701.50,2022
07.07.2022,31.1035,145 150.00,182 602.00,2022
07.07.2022,100.00,456 382.50,470 074.00,2022
06.07.2022,1.00,6 410.00,7 310.50,2022
06.07.2022,2.00,11 169.00,13 687.00,2022
06.07.2022,5.00,25 260.00,30 710.50,2022
06.07.2022,10.00,48 025.00,54 701.50,2022
06.07.2022,31.1035,146 557.50,182 602.00,2022
06.07.2022,100.00,460 906.50,474 733.50,2022
05.07.2022,1.00,6 502.50,7 310.50,2022
05.07.2022,2.00,11 354.00,13 687.00,2022
05.07.2022,5.00,25 725.50,30 710.50,2022
05.07.2022,10.00,48 957.00,54 701.50,2022
05.07.2022,31.1035,149 451.00,182 602.00,2022
05.07.2022,100.00,470 210.00,484 316.00,2022
04.07.2022,1.00,6 474.50,7 310.50,2022
04.07.2022,2.00,11 298.50,13 687.00,2022
04.07.2022,5.00,25 585.50,30 710.50,2022
04.07.2022,10.00,48 676.50,54 701.50,2022
04.07.2022,31.1035,148 580.50,182 602.00,2022
04.07.2022,100.00,467 411.00,481 433.50,2022
01.07.2022,1.00,6 524.50,7 310.50,2022
01.07.2022,2.00,11 398.00,13 687.00,2022
01.07.2022,5.00,25 836.00,30 710.50,2022
01.07.2022,10.00,49 177.00,54 701.50,2022
01.07.2022,31.1035,150 135.00,182 602.00,2022
01.07.2022,100.00,472 408.00,486 580.50,2022
30.06.2022,1.00,6 526.50,7 310.50,2022
30.06.2022,2.00,11 401.50,13 687.00,2022
30.06.2022,5.00,25 845.50,30 710.50,2022
30.06.2022,10.00,49 196.00,54 701.50,2022
30.06.2022,31.1035,150 194.50,182 602.00,2022
30.06.2022,100.00,472 599.50,486 777.50,2022
29.06.2022,1.00,6 529.50,7 310.50,2022
29.06.2022,2.00,11 408.50,13 687.00,2022
29.06.2022,5.00,25 862.00,30 710.50,2022
29.06.2022,10.00,49 229.50,54 701.50,2022
29.06.2022,31.1035,150 298.00,182 602.00,2022
29.06.2022,100.00,472 932.00,487 120.00,2022
28.06.2022,1.00,6 548.00,7 310.50,2022
28.06.2022,2.00,11 445.00,13 687.00,2022
28.06.2022,5.00,25 955.00,30 710.50,2022
28.06.2022,10.00,49 415.50,54 701.50,2022
28.06.2022,31.1035,150 874.50,182 602.00,2022
28.06.2022,100.00,474 787.00,489 030.50,2022
27.06.2022,1.00,6 546.00,7 310.50,2022
27.06.2022,2.00,11 441.00,13 687.00,2022
27.06.2022,5.00,25 944.50,30 710.50,2022
27.06.2022,10.00,49 394.00,54 701.50,2022
27.06.2022,31.1035,150 809.00,182 602.00,2022
27.06.2022,100.00,474 576.00,488 813.50,2022
24.06.2022,1.00,6 588.00,7 310.50,2022
24.06.2022,2.00,11 525.00,13 687.00,2022
24.06.2022,5.00,26 155.50,30 710.50,2022
24.06.2022,10.00,49 817.00,54 701.50,2022
24.06.2022,31.1035,152 122.50,182 602.00,2022
24.06.2022,100.00,478 797.50,493 161.50,2022
23.06.2022,1.00,6 587.50,7 310.50,2022
23.06.2022,2.00,11 524.50,13 687.00,2022
23.06.2022,5.00,26 154.00,30 710.50,2022
23.06.2022,10.00,49 813.00,54 701.50,2022
23.06.2022,31.1035,152 110.50,182 602.00,2022
23.06.2022,100.00,478 759.50,493 122.50,2022
22.06.2022,1.00,6 584.00,7 310.50,2022
22.06.2022,2.00,11 516.50,13 687.00,2022
22.06.2022,5.00,26 135.00,30 710.50,2022
22.06.2022,10.00,49 775.00,54 701.50,2022
22.06.2022,31.1035,151 992.50,182 602.00,2022
22.06.2022,100.00,478 380.00,492 731.50,2022
21.06.2022,1.00,6 574.00,7 310.50,2022
21.06.2022,2.00,11 497.00,13 687.00,2022
21.06.2022,5.00,26 085.50,30 710.50,2022
21.06.2022,10.00,49 676.00,54 701.50,2022
21.06.2022,31.1035,151 685.00,182 602.00,2022
21.06.2022,100.00,477 392.00,491 714.00,2022
20.06.2022,1.00,6 587.00,7 310.50,2022
20.06.2022,2.00,11 523.00,13 687.00,2022
20.06.2022,5.00,26 150.50,30 710.50,2022
20.06.2022,10.00,49 806.00,54 701.50,2022
20.06.2022,31.1035,152 088.50,182 602.00,2022
20.06.2022,100.00,478 689.50,493 050.00,2022
17.06.2022,1.00,6 548.50,7 310.50,2022
17.06.2022,2.00,11 446.50,13 687.00,2022
17.06.2022,5.00,25 957.50,30 710.50,2022
17.06.2022,10.00,49 421.00,54 701.50,2022
17.06.2022,31.1035,150 892.00,182 602.00,2022
17.06.2022,100.00,474 842.00,489 087.50,2022
16.06.2022,1.00,6 541.50,7 310.50,2022
16.06.2022,2.00,11 432.50,13 687.00,2022
16.06.2022,5.00,25 922.50,30 710.50,2022
16.06.2022,10.00,49 350.50,54 701.50,2022
16.06.2022,31.1035,150 673.00,182 602.00,2022
16.06.2022,100.00,474 139.00,488 363.50,2022
15.06.2022,1.00,6 528.00,7 310.50,2022
15.06.2022,2.00,11 404.50,13 687.00,2022
15.06.2022,5.00,25 852.50,30 710.50,2022
15.06.2022,10.00,49 211.00,54 701.50,2022
15.06.2022,31.1035,150 240.00,182 602.00,2022
15.06.2022,100.00,472 746.00,486 928.50,2022
14.06.2022,1.00,6 559.50,7 310.50,2022
14.06.2022,2.00,11 468.50,13 687.00,2022
14.06.2022,5.00,26 013.50,30 710.50,2022
14.06.2022,10.00,49 532.00,54 701.50,2022
14.06.2022,31.1035,151 237.50,182 602.00,2022
14.06.2022,100.00,475 954.00,490 232.50,2022
13.06.2022,1.00,6 557.50,7 310.50,2022
